Jul.Day,YYYY/MM/DD,Wdy,XAU/USD,XAG/USD,XPT/USD
2456913,9/12/2014,Fri,0.00081202,0.053648,0.00073529
2456916,9/15/2014,Mon,0.00081021,0.053648,0.00073099
2456917,9/16/2014,Tue,0.00081152,0.053333,0.00073368
2456918,9/17/2014,Wed,0.00080906,0.053677,0.0007326
2456919,9/18/2014,Thu,0.00081934,0.054054,0.00074405
2456920,9/19/2014,Fri,0.00081984,0.054201,0.00074405
2456923,9/22/2014,Mon,0.00082406,0.05637,0.00075245
2456924,9/23/2014,Tue,0.00081833,0.055804,0.00074794
2456925,9/24/2014,Wed,0.00082152,0.056306,0.00075301
2456926,9/25/2014,Thu,0.00082389,0.057078,0.00076336
2456927,9/26/2014,Fri,0.00082389,0.057013,0.00076687
2456930,9/29/2014,Mon,0.00082001,0.056883,0.0007657
2456931,9/30/2014,Tue,0.00082203,0.058445,0.00076923
2456932,10/1/2014,Wed,0.00082203,0.058685,0.00078308
2456933,10/2/2014,Thu,0.00082525,0.058514,0.00078555
2456934,10/3/2014,Fri,0.00083682,0.058928,0.00080064
2456937,10/6/2014,Mon,0.0008363,0.058754,0.00081367
2456938,10/7/2014,Tue,0.00082611,0.057604,0.00079428
2456939,10/8/2014,Wed,0.00082169,0.057637,0.00078431
2456940,10/9/2014,Thu,0.00081516,0.056689,0.00078003
2456941,10/10/2014,Fri,0.00082034,0.057937,0.00079618
2456945,10/14/2014,Tue,0.00080988,0.057143,0.00078864
2456946,10/15/2014,Wed,0.00080808,0.058789,0.00079554
2456947,10/16/2014,Thu,0.00080792,0.057274,0.00080515
2456948,10/17/2014,Fri,0.00081021,0.057604,0.00079428
2456951,10/20/2014,Mon,0.00080354,0.057537,0.00078864
2456952,10/21/2014,Tue,0.00079984,0.057604,0.00078064
2456953,10/22/2014,Wed,0.00080402,0.057604,0.0007874
2456954,10/23/2014,Thu,0.00081119,0.058582,0.00079302
2456955,10/24/2014,Fri,0.00081119,0.058173,0.00079745
2456958,10/27/2014,Mon,0.00081384,0.058207,0.00079808
2456959,10/28/2014,Tue,0.0008135,0.058207,0.00079051
2456960,10/29/2014,Wed,0.00081733,0.05814,0.00078771
2456961,10/30/2014,Thu,0.00083195,0.059595,0.00080451
2456962,10/31/2014,Fri,0.00085892,0.061728,0.000815
2456965,11/3/2014,Mon,0.00085635,0.06192,0.0008058
2456966,11/4/2014,Tue,0.00085727,0.062035,0.00081433
2456967,11/5/2014,Wed,0.00087566,0.065274,0.00083126
2456968,11/6/2014,Thu,0.00087336,0.065445,0.00083822
2456969,11/7/2014,Fri,0.00086618,0.064851,0.00083472
2456972,11/10/2014,Mon,0.00086058,0.063816,0.00082713
2456974,11/12/2014,Wed,0.00085874,0.064021,0.00083057
2456975,11/13/2014,Thu,0.00086077,0.063532,0.00083264
2456976,11/14/2014,Fri,0.00085543,0.065147,0.0008489
2456979,11/17/2014,Mon,0.00084567,0.061728,0.00083195
2456980,11/18/2014,Tue,0.0008384,0.061463,0.00082988
2456981,11/19/2014,Wed,0.00083612,0.061501,0.00082919
2456982,11/20/2014,Thu,0.00084034,0.061728,0.00083056
2456983,11/21/2014,Fri,0.00083074,0.06135,0.00081301
2456986,11/24/2014,Mon,0.00083507,0.061237,0.00081833
2456987,11/25/2014,Tue,0.00083403,0.060024,0.0008244
2456988,11/26/2014,Wed,0.00083507,0.060205,0.000819
2456989,11/27/2014,Thu,0.000837,0.060901,0.00082034
2456990,11/28/2014,Fri,0.00084549,0.062617,0.00082988
2456993,12/1/2014,Mon,0.00083752,0.063573,0.00082782
2456994,12/2/2014,Tue,0.00083682,0.061881,0.00081967
2456995,12/3/2014,Wed,0.00083005,0.06135,0.00081766
2456996,12/4/2014,Thu,0.00082713,0.060901,0.0008071
2456997,12/5/2014,Fri,0.00083752,0.061237,0.00081235
2457000,12/8/2014,Mon,0.00083822,0.061501,0.00081235
2457001,12/9/2014,Tue,0.000815,0.061087,0.00080386
2457002,12/10/2014,Wed,0.00081367,0.058617,0.0008058
2457003,12/11/2014,Thu,0.0008222,0.058893,0.00081301
2457004,12/12/2014,Fri,0.00082169,0.058582,0.00081235
2457007,12/15/2014,Mon,0.00082696,0.059347,0.00082508
2457008,12/16/2014,Tue,0.0008316,0.061387,0.00082169
2457009,12/17/2014,Wed,0.0008363,0.062696,0.00083195
2457010,12/18/2014,Thu,0.00083403,0.062189,0.00082988
2457011,12/19/2014,Fri,0.00083647,0.063052,0.00083542
2457014,12/22/2014,Mon,0.00083665,0.06215,0.00083682
2457015,12/23/2014,Tue,0.00085052,0.063654,0.00084531
2457021,12/29/2014,Mon,0.00084353,0.0625,0.00082372
2457022,12/30/2014,Tue,0.00082919,0.063331,0.00082919
2457025,1/2/2015,Fri,0.00085324,0.063654,0.00083822
2457028,1/5/2015,Mon,0.00083333,0.062972,0.00082919
2457029,1/6/2015,Tue,0.00082628,0.061387,0.0008244
2457030,1/7/2015,Wed,0.0008261,0.061237,0.00082102
2457031,1/8/2015,Thu,0.00082271,0.061087,0.000819
2457032,1/9/2015,Fri,0.00082119,0.061576,0.00081633
2457035,1/12/2015,Mon,0.00081533,0.060533,0.00081103
2457036,1/13/2015,Tue,0.00081202,0.058823,0.00080386
2457037,1/14/2015,Wed,0.00080972,0.060096,0.00080515
2457038,1/15/2015,Thu,0.00079428,0.058411,0.00079491
2457039,1/16/2015,Fri,0.00078278,0.059102,0.00079239
2457042,1/19/2015,Mon,0.00078508,0.056657,0.00079114
2457043,1/20/2015,Tue,0.00077595,0.05618,0.00078927
2457044,1/21/2015,Wed,0.0007731,0.054885,0.00077821
2457045,1/22/2015,Thu,0.00077175,0.05531,0.00078186
2457046,1/23/2015,Fri,0.00077235,0.054855,0.00078493
2457049,1/26/2015,Mon,0.00078049,0.056085,0.00079618
2457050,1/27/2015,Tue,0.0007761,0.05596,0.00079239
2457051,1/28/2015,Wed,0.0007764,0.055525,0.00079554
2457052,1/29/2015,Thu,0.00078818,0.057372,0.00081103
2457053,1/30/2015,Fri,0.00079349,0.059102,0.000819
2457056,2/2/2015,Mon,0.00078585,0.058072,0.00081766
2457057,2/3/2015,Tue,0.00079098,0.05685,0.00081433
2457058,2/4/2015,Wed,0.00078833,0.057504,0.00080775
2457059,2/5/2015,Thu,0.00079412,0.058824,0.00080972
2457060,2/6/2015,Fri,0.0008058,0.058072,0.0008071
2457063,2/9/2015,Mon,0.00080743,0.058928,0.00082305
2457064,2/10/2015,Tue,0.00081004,0.059524,0.00082237
2457065,2/11/2015,Wed,0.00081716,0.058997,0.00083333
2457066,2/12/2015,Thu,0.000818,0.059207,0.00083057
2457067,2/13/2015,Fri,0.00081136,0.059312,0.00083264
2457071,2/17/2015,Tue,0.00082679,0.059453,0.00083893
2457072,2/18/2015,Wed,0.00082919,0.060901,0.00085324
2457073,2/19/2015,Thu,0.00082679,0.059773,0.0008547
2457074,2/20/2015,Fri,0.00082764,0.0612,0.00085763
2457077,2/23/2015,Mon,0.00083022,0.061728,0.00085985
2457078,2/24/2015,Tue,0.00083857,0.061275,0.00086207
2457079,2/25/2015,Wed,0.00083005,0.060569,0.00085763
2457080,2/26/2015,Thu,0.00082764,0.059453,0.00084674
2457081,2/27/2015,Fri,0.00082372,0.060496,0.00084962
2457084,3/2/2015,Mon,0.00082474,0.060132,0.00084388
2457085,3/3/2015,Tue,0.00082457,0.060901,0.00084317
2457086,3/4/2015,Wed,0.00083368,0.061275,0.0008489
2457087,3/5/2015,Thu,0.00083195,0.061767,0.00084317
2457088,3/6/2015,Fri,0.00085052,0.062539,0.00085763
2457091,3/9/2015,Mon,0.0008558,0.062814,0.00086806
2457092,3/10/2015,Tue,0.00086058,0.063371,0.00087796
2457093,3/11/2015,Wed,0.00086956,0.063939,0.00089047
2457094,3/12/2015,Thu,0.00086787,0.063776,0.00089445
2457095,3/13/2015,Fri,0.00086806,0.064516,0.00089686
2457098,3/16/2015,Mon,0.000869,0.064185,0.00089847
2457099,3/17/2015,Tue,0.000869,0.064267,0.00090992
2457100,3/18/2015,Wed,0.00087165,0.064641,0.00091912
2457101,3/19/2015,Thu,0.00085763,0.062972,0.00089686
2457102,3/20/2015,Fri,0.00084524,0.061843,0.00088574
2457105,3/23/2015,Mon,0.00084299,0.059773,0.00087642
2457106,3/24/2015,Tue,0.00083928,0.058928,0.00088339
2457107,3/25/2015,Wed,0.0008364,0.059032,0.0008726
2457108,3/26/2015,Thu,0.00083115,0.058377,0.00086655
2457109,3/27/2015,Fri,0.0008363,0.058343,0.00087874
2457112,3/30/2015,Mon,0.00084353,0.06006,0.00089365
2457113,3/31/2015,Tue,0.00084246,0.060241,0.00088574
2457114,4/1/2015,Wed,0.00083542,0.060386,0.00087566
2457115,4/2/2015,Thu,0.00083438,0.059382,0.00086655
2457120,4/7/2015,Tue,0.00082576,0.059312,0.0008569
2457121,4/8/2015,Wed,0.00082833,0.059382,0.00085543
2457122,4/9/2015,Thu,0.00083696,0.06135,0.00086058
2457123,4/10/2015,Fri,0.00082826,0.060423,0.00085397
2457126,4/13/2015,Mon,0.0008341,0.061463,0.00086655
2457127,4/14/2015,Tue,0.00083699,0.062189,0.00087184
2457128,4/15/2015,Wed,0.00083829,0.061805,0.00087108
2457129,4/16/2015,Thu,0.00083032,0.060716,0.0008569
2457130,4/17/2015,Fri,0.00083101,0.061125,0.00086133
2457133,4/20/2015,Mon,0.00083577,0.06215,0.00086956
2457134,4/21/2015,Tue,0.00083661,0.062189,0.00086806
2457135,4/22/2015,Wed,0.00084087,0.062305,0.00087873
2457136,4/23/2015,Thu,0.00084335,0.063052,0.00088574
2457137,4/24/2015,Fri,0.00084531,0.063171,0.00088653
2457140,4/27/2015,Mon,0.00083333,0.063131,0.00088889
2457141,4/28/2015,Tue,0.00082713,0.061274,0.00087413
2457142,4/29/2015,Wed,0.00082713,0.06068,0.00086356
2457143,4/30/2015,Thu,0.00084728,0.060533,0.00088028
2457144,5/1/2015,Fri,0.00085038,0.061843,0.00088731
2457148,5/5/2015,Tue,0.00083542,0.060901,0.00086505
2457149,5/6/2015,Wed,0.00083735,0.060938,0.00087413
2457150,5/7/2015,Thu,0.00084246,0.061162,0.00088496
2457151,5/8/2015,Fri,0.00084317,0.061312,0.00087719
2457154,5/11/2015,Mon,0.00084087,0.061013,0.00088339
2457155,5/12/2015,Tue,0.00083928,0.060753,0.00088183
2457156,5/13/2015,Wed,0.0008261,0.06006,0.00087489
2457157,5/14/2015,Thu,0.00081633,0.057471,0.00086806
2457158,5/15/2015,Fri,0.00081934,0.057971,0.00086356
2457162,5/19/2015,Tue,0.00082352,0.057471,0.0008658
2457163,5/20/2015,Wed,0.0008261,0.058582,0.0008673
2457164,5/21/2015,Thu,0.00082988,0.058207,0.0008726
2457165,5/22/2015,Fri,0.0008305,0.057971,0.00087489
2457169,5/26/2015,Tue,0.0008436,0.059559,0.00088731
2457170,5/27/2015,Wed,0.00084328,0.060024,0.00089127
2457171,5/28/2015,Thu,0.00084388,0.059952,0.00089686
2457172,5/29/2015,Fri,0.00083935,0.059988,0.00089686
2457175,6/1/2015,Mon,0.0008334,0.060205,0.00090171
2457176,6/2/2015,Tue,0.00083836,0.05988,0.00090498
2457177,6/3/2015,Wed,0.00084034,0.060241,0.00090171
2457178,6/4/2015,Thu,0.00085034,0.060716,0.00090909
2457179,6/5/2015,Fri,0.00085866,0.06192,0.00091575
2457182,6/8/2015,Mon,0.00085266,0.062267,0.00091075
2457183,6/9/2015,Tue,0.00084933,0.061996,0.00090171
2457184,6/10/2015,Wed,0.0008414,0.061996,0.00089526
2457185,6/11/2015,Thu,0.00084854,0.063012,0.00090253
2457186,6/12/2015,Fri,0.00084545,0.062775,0.00091324
2457189,6/15/2015,Mon,0.00084645,0.062775,0.00092851
2457190,6/16/2015,Tue,0.00084908,0.062383,0.00092251
2457191,6/17/2015,Wed,0.0008489,0.062578,0.00093197
2457192,6/18/2015,Thu,0.00083205,0.061576,0.00091912
2457193,6/19/2015,Fri,0.00083098,0.062035,0.00092166
2457196,6/22/2015,Mon,0.00084353,0.061766,0.00093633
2457197,6/23/2015,Tue,0.0008489,0.062657,0.00094251
2457198,6/24/2015,Wed,0.00085197,0.062933,0.00093721
2457199,6/25/2015,Thu,0.00085277,0.063412,0.00093023
2457200,6/26/2015,Fri,0.00085434,0.063171,0.0009311
2457203,6/29/2015,Mon,0.00085034,0.063171,0.00092507
2457207,7/3/2015,Fri,0.0008562,0.063939,0.00092336
2457210,7/6/2015,Mon,0.00085763,0.064144,0.00095511
2457211,7/7/2015,Tue,0.00086487,0.064061,0.00094518
2457212,7/8/2015,Wed,0.00086319,0.066711,0.00098425
2457213,7/9/2015,Thu,0.00085892,0.065019,0.00096899
2457214,7/10/2015,Fri,0.00086259,0.064725,0.00096899
2457217,7/13/2015,Mon,0.00086655,0.064725,
2457218,7/14/2015,Tue,0.00086401,0.065445,0.00096899
2457219,7/15/2015,Wed,0.00087154,0.065317,0.00097752
2457220,7/16/2015,Thu,0.00087382,0.066979,0.00097087
2457221,7/17/2015,Fri,0.00088277,0.066622,0.00098135
2457224,7/20/2015,Mon,0.00090531,0.067385,
2457225,7/21/2015,Tue,0.00090449,0.067797,0.001002
2457226,7/22/2015,Wed,0.00091861,0.067659,0.00101937
2457227,7/23/2015,Thu,0.00091124,0.067204,0.00101833
2457228,7/24/2015,Fri,0.00092524,0.069013,0.00111809
2457231,7/27/2015,Mon,0.00090909,0.068073,0.00112487
2457232,7/28/2015,Tue,0.00091224,0.068776,0.00112857
2457233,7/29/2015,Wed,0.00091722,0.068446,0.00112108
2457234,7/30/2015,Thu,0.00091954,0.068306,0.0011132
2457235,7/31/2015,Fri,0.00091042,0.068681,0.00111809
2457239,8/4/2015,Tue,0.00091688,0.068776,0.00114817
2457240,8/5/2015,Wed,0.00092157,0.06887,0.00114263
2457241,8/6/2015,Thu,0.00091764,0.06854,0.00114684
2457242,8/7/2015,Fri,0.00091449,0.067797,0.00114638
2457245,8/10/2015,Mon,0.00091158,0.067204,0.0011351
2457246,8/11/2015,Tue,0.00090232,0.065317,0.00110966
2457247,8/12/2015,Wed,0.00089366,0.065104,0.00112424
2457248,8/13/2015,Thu,0.00089546,0.065232,0.00112159
2457249,8/14/2015,Fri,0.00089425,0.064309,0.00112299
2457252,8/17/2015,Mon,0.00089382,0.06566,0.00111557
2457253,8/18/2015,Tue,0.00089973,0.06566,0.00111369
2457254,8/19/2015,Wed,0.00088798,0.067385,0.00111167
2457255,8/20/2015,Thu,0.00087131,0.064516,0.00109498
2457256,8/21/2015,Fri,0.00086468,0.064683,0.00109698
2457259,8/24/2015,Mon,0.00085727,0.066934,0.0011503
2457260,8/25/2015,Tue,0.00087912,0.067249,0.00117498
2457261,8/26/2015,Wed,0.00089226,0.069396,0.00117211
2457262,8/27/2015,Thu,0.00089365,0.070077,0.00114257
2457263,8/28/2015,Fri,0.00088106,0.069252,0.00113013
2457267,9/1/2015,Tue,0.00087543,0.06812,0.00111904
2457268,9/2/2015,Wed,0.00087893,0.068681,0.00111856
2457269,9/3/2015,Thu,0.00088652,0.067981,0.00111017
2457270,9/4/2015,Fri,0.00089425,0.068074,0.00110785
2457274,9/8/2015,Tue,0.00089194,0.068353,0.00112589
2457275,9/9/2015,Wed,0.00090102,0.067705,0.00111777
2457276,9/10/2015,Thu,0.00090131,0.067935,0.00113309
2457277,9/11/2015,Fri,0.00090806,0.068587,0.00115676
2457280,9/14/2015,Mon,0.00090514,0.0693,0.0011862
2457281,9/15/2015,Tue,0.0009042,0.069686,0.00118625
2457282,9/16/2015,Wed,0.00089477,0.068918,0.00117291
2457283,9/17/2015,Thu,0.00089485,0.067751,0.00117409
2457284,9/18/2015,Fri,0.00087604,0.065531,0.00117195
2457287,9/21/2015,Mon,0.00088242,0.065876,0.00115358
2457288,9/22/2015,Tue,0.00089055,0.066934,0.00116131
2457289,9/23/2015,Wed,0.0008839,0.067568,0.00117941
2457290,9/24/2015,Thu,0.00086618,0.067613,0.00118896
2457291,9/25/2015,Fri,0.00087211,0.066711,0.00117955
2457294,9/28/2015,Mon,0.00088413,0.068027,0.00120843
2457295,9/29/2015,Tue,0.00088331,0.068681,0.00124225
2457296,9/30/2015,Wed,0.00089767,0.068259,0.00121429
2457297,10/1/2015,Thu,0.00089365,0.068728,
2457298,10/2/2015,Fri,0.00087662,0.0693,0.00124194
2457301,10/5/2015,Mon,0.00087739,0.065574,0.00122072
2457302,10/6/2015,Tue,0.00087146,0.063816,0.00121871
2457303,10/7/2015,Wed,0.00087367,0.063211,0.00119702
2457304,10/8/2015,Thu,0.00087719,0.064061,0.00121007
2457305,10/9/2015,Fri,0.00086839,0.062539,0.00116393
2457309,10/13/2015,Tue,0.00085822,0.064062,0.00115988
2457310,10/14/2015,Wed,0.00085186,0.063131,0.00115021
2457311,10/15/2015,Thu,0.00084442,0.061805,0.00114257
2457312,10/16/2015,Fri,0.00084685,0.062344,0.00113942
2457315,10/19/2015,Mon,0.00085077,0.063052,0.00112365
2457316,10/20/2015,Tue,0.00084908,0.063052,0.00112537
2457317,10/21/2015,Wed,0.00085682,0.063492,0.00112142
2457318,10/22/2015,Thu,0.0008569,0.063412,0.001131
2457319,10/23/2015,Fri,0.00086114,0.062578,0.00110089
2457322,10/26/2015,Mon,0.00085734,0.062112,0.00111816
2457323,10/27/2015,Tue,0.00085785,0.063291,0.00111678
2457324,10/28/2015,Wed,0.00084774,0.062383,0.00110833
2457325,10/29/2015,Thu,0.00087063,0.063211,0.0010999
2457326,10/30/2015,Fri,0.00087539,0.06398,0.00110714
2457329,11/2/2015,Mon,0.00088183,0.064935,0.00112937
2457330,11/3/2015,Tue,0.00089039,0.06502,0.00113182
2457331,11/4/2015,Wed,0.0008971,0.065531,0.00113631
2457332,11/5/2015,Thu,0.00090391,0.066578,0.00114181
2457333,11/6/2015,Fri,0.00091836,0.066313,0.0010627
2457336,11/9/2015,Mon,0.00091777,0.067659,0.00108696
2457337,11/10/2015,Tue,0.00091988,0.068729,0.00110497
2457339,11/12/2015,Thu,0.00091962,0.069493,0.00113507
2457340,11/13/2015,Fri,0.00092464,0.069493,0.00115207
2457343,11/16/2015,Mon,0.00092187,0.069638,0.00115741
2457344,11/17/2015,Tue,0.00092661,0.070175,0.00115875
2457345,11/18/2015,Wed,0.00093655,0.070572,0.00118203
2457346,11/19/2015,Thu,0.0009237,0.070373,0.00117647
2457347,11/20/2015,Fri,0.00092443,0.069979,0.00116279
2457350,11/23/2015,Mon,0.00093414,0.071531,0.00117786
2457351,11/24/2015,Tue,0.00092902,0.070721,0.00118765
2457353,11/26/2015,Thu,,0.069979,
2457354,11/27/2015,Fri,,0.070872,
2457357,11/30/2015,Mon,0.00093944,0.071023,0.00120048
2457358,12/1/2015,Tue,0.00093338,0.070373,0.00118343
2457359,12/2/2015,Wed,0.00094211,0.070721,0.00119617
2457360,12/3/2015,Thu,0.00094568,0.071788,0.00118064
2457361,12/4/2015,Fri,0.00092983,0.070771,0.00116144
2457364,12/7/2015,Mon,0.00092294,0.069013,0.00113636
2457365,12/8/2015,Tue,0.00092809,0.070225,0.00117096
2457366,12/9/2015,Wed,0.00092039,0.070077,0.00116686
2457367,12/10/2015,Thu,0.00093026,0.070572,0.00116414
2457368,12/11/2015,Fri,0.00093768,0.071839,0.00119332
2457371,12/14/2015,Mon,0.00093026,0.072939,0.00116822
2457372,12/15/2015,Tue,0.00093856,0.07278,0.00117096
2457373,12/16/2015,Wed,0.00092895,0.07278,0.00113895
2457374,12/17/2015,Thu,0.00094122,0.071023,0.00117647
2457375,12/18/2015,Fri,0.00094211,0.072359,0.00117096
2457378,12/21/2015,Mon,0.00092983,0.070422,0.00114286
2457379,12/22/2015,Tue,0.00092983,0.070225,0.00114811
2457380,12/23/2015,Wed,0.00093251,0.069784,0.00115207
2457381,12/24/2015,Thu,,0.070422,
2457386,12/29/2015,Tue,0.00093069,0.071788,0.00111483
2457387,12/30/2015,Wed,0.00094034,0.072359,0.00114943
2457388,12/31/2015,Thu,0.00093989,0.072359,0.00112613
2457392,1/4/2016,Mon,0.00092551,0.071429,0.00111732
2457393,1/5/2016,Tue,0.00092766,0.071378,0.00111857
2457394,1/6/2016,Wed,0.00091701,0.071403,0.00114417
2457395,1/7/2016,Thu,0.00090454,0.071276,0.00115473
2457396,1/8/2016,Fri,0.00090496,0.071225,0.00114286
2457399,1/11/2016,Mon,0.00090454,0.071582,0.00117096
2457400,1/12/2016,Tue,0.00091785,0.072046,0.00118483
2457401,1/13/2016,Wed,0.00091955,0.072307,0.00118483
2457402,1/14/2016,Thu,0.0009204,0.071327,0.00119617
2457403,1/15/2016,Fri,0.00091199,0.072464,0.00119048
2457406,1/18/2016,Mon,,0.072046,
2457407,1/19/2016,Tue,0.00091701,0.071276,0.00119617
2457408,1/20/2016,Wed,0.00090701,0.071174,0.00121803
2457409,1/21/2016,Thu,0.00090701,0.071378,0.00122549
2457410,1/22/2016,Fri,0.00091199,0.070572,0.0011976
2457413,1/25/2016,Mon,0.00090128,0.070323,0.00115741
2457414,1/26/2016,Tue,0.00089562,0.069784,0.00115075
2457415,1/27/2016,Wed,0.00089242,0.069541,0.00113895
2457416,1/28/2016,Thu,0.00089083,0.073638,0.00112867
2457417,1/29/2016,Fri,0.00089562,0.071023,0.00115207
2457420,2/1/2016,Mon,0.00088845,0.069784,0.00114943
2457421,2/2/2016,Tue,0.00088451,0.070126,0.00115473
2457422,2/3/2016,Wed,0.00088373,0.069396,0.00115741
2457423,2/4/2016,Thu,0.00086385,0.067843,0.00111111
2457424,2/5/2016,Fri,0.00086911,0.067069,0.00110865
2457427,2/8/2016,Mon,0.00084199,0.066934,0.0010917
2457428,2/9/2016,Tue,0.00083425,0.065189,0.00106952
2457429,2/10/2016,Wed,0.00083986,0.066138,0.00107643
2457430,2/11/2016,Thu,0.00080466,0.063898,0.00105152
2457431,2/12/2016,Fri,0.00080661,0.063939,0.00104167
2457435,2/16/2016,Tue,0.00082256,0.065147,0.00106838
2457436,2/17/2016,Wed,0.00082597,0.065574,0.00106157
2457437,2/18/2016,Thu,0.00082665,0.065574,0.00106838
2457438,2/19/2016,Fri,0.00081252,0.065062,0.00105932
2457441,2/22/2016,Mon,0.00082597,0.066667,0.00108108
2457442,2/23/2016,Tue,0.00081785,0.065746,0.00107296
2457443,2/24/2016,Wed,0.00080143,0.065274,0.00104932
2457444,2/25/2016,Thu,0.00081318,0.065963,0.00107181
2457445,2/26/2016,Fri,0.00081318,0.06592,0.00107411
2457448,2/29/2016,Mon,0.00081054,0.067797,0.0010846
2457449,3/1/2016,Tue,0.00080401,0.066711,0.00105708
2457450,3/2/2016,Wed,0.00080792,0.067476,0.00107066
2457451,3/3/2016,Thu,0.00080337,0.0668,0.00106045
2457452,3/4/2016,Fri,0.00078939,0.064809,0.00103842
2457455,3/7/2016,Mon,0.00078566,0.063857,0.00099503
2457456,3/8/2016,Tue,0.00078443,0.063857,0.00099206
2457457,3/9/2016,Wed,0.00079759,0.065488,0.00101833
2457458,3/10/2016,Thu,0.00078939,0.065488,0.00101937
2457459,3/11/2016,Fri,0.00078753,0.064516,0.00102354
2457462,3/14/2016,Mon,0.00079695,0.064103,0.00102564
2457463,3/15/2016,Tue,0.00080989,0.065274,0.00103842
2457464,3/16/2016,Wed,0.00081186,0.065402,0.00103306
2457465,3/17/2016,Thu,0.00078753,0.063573,0.00100604
2457466,3/18/2016,Fri,0.00079568,0.062735,0.00102041
2457469,3/21/2016,Mon,0.00080143,0.063251,0.00102145
2457470,3/22/2016,Tue,0.00079695,0.062933,0.00100502
2457471,3/23/2016,Wed,0.00081651,0.064185,0.00103093
2457472,3/24/2016,Thu,0.00081651,0.065445,0.00103734
2457476,3/28/2016,Mon,0.00081584,,0.00104603
2457477,3/29/2016,Tue,0.00081186,0.066401,0.00105152
2457478,3/30/2016,Wed,0.00080923,0.065019,0.00102669
2457479,3/31/2016,Thu,0.00080531,0.06502,0.00102145
2457480,4/1/2016,Fri,0.00081919,0.06502,0.00104167
2457483,4/4/2016,Mon,0.00081651,0.066845,0.00104493
2457484,4/5/2016,Tue,0.00080792,0.065833,0.00103734
2457485,4/6/2016,Wed,0.00081751,0.066357,0.0010582
2457486,4/7/2016,Thu,0.00080661,0.065703,0.00104384
2457487,4/8/2016,Fri,0.00080923,0.065963,0.00104167
2457490,4/11/2016,Mon,0.00079759,0.064267,0.00101626
2457491,4/12/2016,Tue,0.0007919,0.062657,0.00100705
2457492,4/13/2016,Wed,0.00080015,0.062578,0.00103093
2457493,4/14/2016,Thu,0.00080792,0.061996,0.00100402
2457494,4/15/2016,Fri,0.00081252,0.061843,0.00101112
2457497,4/18/2016,Mon,0.00080531,0.061728,0.00101937
2457498,4/19/2016,Tue,0.00079568,0.060169,0.000998
2457499,4/20/2016,Wed,0.00079759,0.058928,0.00097943
2457500,4/21/2016,Thu,0.00078566,0.057737,0.00095785
2457501,4/22/2016,Fri,0.00080272,0.058173,0.00096993
2457504,4/25/2016,Mon,0.00080792,0.059312,0.00098232
2457505,4/26/2016,Tue,0.00080272,0.058997,0.00099404
2457506,4/27/2016,Wed,0.00079823,0.05767,0.00097847
2457507,4/28/2016,Thu,0.00079378,0.057637,0.00095785
2457508,4/29/2016,Fri,0.0007765,0.056007,0.00093545
2457511,5/2/2016,Mon,0.0007705,,0.00092081
2457512,5/3/2016,Tue,0.00077051,0.057176,0.00092251
2457513,5/4/2016,Wed,0.0007765,0.058207,0.00093985
2457514,5/5/2016,Thu,0.00077771,0.057537,0.00093721
2457515,5/6/2016,Fri,0.00077589,0.05777,0.00093023
2457518,5/9/2016,Mon,0.00078382,0.057703,0.00094697
2457519,5/10/2016,Tue,0.00079064,0.058685,0.00095602
2457520,5/11/2016,Wed,0.00078258,0.05711,0.00093458
2457521,5/12/2016,Thu,0.00078258,0.058038,0.0009434
2457522,5/13/2016,Fri,0.00078628,0.058514,0.00095602
2457525,5/16/2016,Mon,0.00077589,0.057737,0.00094251
2457526,5/17/2016,Tue,0.0007832,0.058548,0.00095694
2457527,5/18/2016,Wed,0.0007869,0.058651,0.00096432
2457528,5/19/2016,Thu,0.00080079,0.060241,0.00098717
2457529,5/20/2016,Fri,0.00079315,0.060386,0.00097276
2457533,5/24/2016,Tue,0.00080466,0.061463,0.00099108
2457534,5/25/2016,Wed,0.00081651,0.061709,0.00100301
2457535,5/26/2016,Thu,0.00081022,0.060753,0.00099404
2457536,5/27/2016,Fri,0.00082053,0.06135,0.00101317
2457540,5/31/2016,Tue,0.0008229,0.062267,0.00102669
2457541,6/1/2016,Wed,0.00081986,0.062696,0.00102145
2457542,6/2/2016,Thu,0.00082324,0.062578,0.00103306
2457543,6/3/2016,Fri,0.00080466,0.062112,0.00101833
2457546,6/6/2016,Mon,0.00080143,0.060976,0.00100806
2457547,6/7/2016,Tue,0.00080531,0.061312,0.00101112
2457548,6/8/2016,Wed,0.00079284,0.059702,0.00098135
2457549,6/9/2016,Thu,0.0007919,0.058651,0.00100402
2457550,6/10/2016,Fri,0.0007832,0.057737,0.001001
2457553,6/13/2016,Mon,0.00077529,0.057737,0.00100402
2457554,6/14/2016,Tue,0.00077409,0.057971,0.00101215
2457555,6/15/2016,Wed,0.0007771,0.057438,0.00101729
2457556,6/16/2016,Thu,0.00075995,0.056465,0.00101317
2457557,6/17/2016,Fri,0.00077169,0.05757,0.00103093
2457560,6/20/2016,Mon,0.00077831,0.057687,0.00103093
2457561,6/21/2016,Tue,0.00078258,0.057604,0.00102564
2457562,6/22/2016,Wed,0.00078753,0.058139,0.00101833
2457563,6/23/2016,Thu,0.00078939,0.057837,0.00103734
2457564,6/24/2016,Fri,0.00075024,0.055432,0.00101215
2457567,6/27/2016,Mon,0.00075193,0.056497,0.00101112
